from,to,twt_count,flwrs_count,ret_cnt,max_flwrs,date-hr,hr
2015-02-06-13-06-45,2015-02-06-13-07-45,10,8325,10,3327,2015-02-06-13,13
2015-02-06-13-08-07,2015-02-06-13-09-07,5,10291,7,8944,2015-02-06-13,13
2015-02-06-13-09-41,2015-02-06-13-10-41,11,34113,13,23207,2015-02-06-13,13
2015-02-06-13-11-01,2015-02-06-13-12-01,2,1532,2,1240,2015-02-06-13,13
2015-02-06-13-12-03,2015-02-06-13-13-03,4,52656,5,50707,2015-02-06-13,13
2015-02-06-13-13-14,2015-02-06-13-14-14,3,413,5,312,2015-02-06-13,13
2015-02-06-13-14-46,2015-02-06-13-15-46,6,222880,16,135833,2015-02-06-13,13
2015-02-06-13-15-50,2015-02-06-13-16-50,11,6117,12,2867,2015-02-06-13,13
2015-02-06-13-16-54,2015-02-06-13-17-54,5,157382,11,155454,2015-02-06-13,13
2015-02-06-13-18-02,2015-02-06-13-19-02,5,7070,7,2636,2015-02-06-13,13
2015-02-06-13-19-10,2015-02-06-13-20-10,5,5772,6,2729,2015-02-06-13,13
2015-02-06-13-20-27,2015-02-06-13-21-27,7,14741,7,4874,2015-02-06-13,13
2015-02-06-13-21-40,2015-02-06-13-22-40,3,672,5,539,2015-02-06-13,13
2015-02-06-13-23-16,2015-02-06-13-24-16,3,2484,3,2317,2015-02-06-13,13
2015-02-06-13-24-18,2015-02-06-13-25-18,5,167829,7,166718,2015-02-06-13,13
2015-02-06-13-25-23,2015-02-06-13-26-23,5,1256,5,713,2015-02-06-13,13
2015-02-06-13-26-30,2015-02-06-13-27-30,4,40781,4,39419,2015-02-06-13,13
2015-02-06-13-27-41,2015-02-06-13-28-41,10,2528,12,404,2015-02-06-13,13
2015-02-06-13-28-42,2015-02-06-13-29-42,6,2242,6,774,2015-02-06-13,13
2015-02-06-13-30-18,2015-02-06-13-31-18,12,1570385,16,1511420,2015-02-06-13,13
2015-02-06-13-31-26,2015-02-06-13-32-26,5,1541,6,565,2015-02-06-13,13
2015-02-06-13-32-32,2015-02-06-13-33-32,7,7959,9,2352,2015-02-06-13,13
2015-02-06-13-33-42,2015-02-06-13-34-42,3,1321,3,655,2015-02-06-13,13
2015-02-06-13-35-16,2015-02-06-13-36-16,12,5714,17,1735,2015-02-06-13,13
2015-02-06-13-36-17,2015-02-06-13-37-17,6,1392,8,839,2015-02-06-13,13
2015-02-06-13-37-20,2015-02-06-13-38-20,2,1122,2,591,2015-02-06-13,13
2015-02-06-13-38-32,2015-02-06-13-39-32,2,194,2,142,2015-02-06-13,13
2015-02-06-13-39-58,2015-02-06-13-40-58,4,57481,4,52018,2015-02-06-13,13
2015-02-06-13-41-07,2015-02-06-13-42-07,3,925,3,706,2015-02-06-13,13
2015-02-06-13-42-25,2015-02-06-13-43-25,16,12722,19,2916,2015-02-06-13,13
2015-02-06-13-44-01,2015-02-06-13-45-01,3,13804,5,10561,2015-02-06-13,13
2015-02-06-13-45-05,2015-02-06-13-46-05,10,32304,10,16753,2015-02-06-13,13
2015-02-06-13-46-17,2015-02-06-13-47-17,5,20346,18,7610,2015-02-06-13,13
2015-02-06-13-47-42,2015-02-06-13-48-42,8,131944,16,130392,2015-02-06-13,13
2015-02-06-13-48-54,2015-02-06-13-49-54,6,6395,8,2317,2015-02-06-13,13
2015-02-06-13-50-01,2015-02-06-13-51-01,10,7943,10,3095,2015-02-06-13,13
2015-02-06-13-51-31,2015-02-06-13-52-31,10,6726,14,3314,2015-02-06-13,13
2015-02-06-13-52-45,2015-02-06-13-53-45,6,4075,8,1526,2015-02-06-13,13
2015-02-06-13-53-54,2015-02-06-13-54-54,9,11793,10,8672,2015-02-06-13,13
2015-02-06-13-54-59,2015-02-06-13-55-59,12,14832,16,5553,2015-02-06-13,13
2015-02-06-13-56-12,2015-02-06-13-57-12,9,16966,9,7060,2015-02-06-13,13
2015-02-06-13-57-21,2015-02-06-13-58-21,5,9844,5,6305,2015-02-06-13,13
2015-02-06-13-58-22,2015-02-06-13-59-22,8,12339,11,5218,2015-02-06-13,13
2015-02-06-13-59-41,2015-02-06-14-00-41,10,117193,311,74237,2015-02-06-13,13
2015-02-06-14-00-44,2015-02-06-14-01-44,4,3736,4,1742,2015-02-06-14,14
2015-02-06-14-01-48,2015-02-06-14-02-48,10,11976,12,3486,2015-02-06-14,14
2015-02-06-14-02-57,2015-02-06-14-03-57,2,401,2,227,2015-02-06-14,14
2015-02-06-14-04-00,2015-02-06-14-05-00,5,18615,15,13827,2015-02-06-14,14
2015-02-06-14-05-09,2015-02-06-14-06-09,8,11994,11,5118,2015-02-06-14,14
2015-02-06-14-06-11,2015-02-06-14-07-11,5,755076,6,749782,2015-02-06-14,14
2015-02-06-14-07-32,2015-02-06-14-08-32,6,9115,6,6142,2015-02-06-14,14
2015-02-06-14-08-35,2015-02-06-14-09-35,7,4470,8,2318,2015-02-06-14,14
2015-02-06-14-15-22,2015-02-06-14-16-22,43,264553,87,154592,2015-02-06-14,14
2015-02-06-14-16-42,2015-02-06-14-17-42,4,4049,5,2849,2015-02-06-14,14
2015-02-06-14-17-44,2015-02-06-14-18-44,7,2363,7,1312,2015-02-06-14,14
2015-02-06-14-18-50,2015-02-06-14-19-50,4,2577,4,2060,2015-02-06-14,14
2015-02-06-14-19-58,2015-02-06-14-20-58,7,2678574,86,2574315,2015-02-06-14,14
2015-02-06-14-21-18,2015-02-06-14-22-18,3,2966,3,2421,2015-02-06-14,14
2015-02-06-14-22-35,2015-02-06-14-23-35,9,12315,9,4797,2015-02-06-14,14
2015-02-06-14-23-40,2015-02-06-14-24-40,8,2363,10,538,2015-02-06-14,14
2015-02-06-14-24-42,2015-02-06-14-25-42,5,6098,5,3989,2015-02-06-14,14
2015-02-06-14-26-11,2015-02-06-14-27-11,7,8978,18,3593,2015-02-06-14,14
2015-02-06-14-29-01,2015-02-06-14-30-01,7,17432,12,9013,2015-02-06-14,14
2015-02-06-14-30-04,2015-02-06-14-31-04,12,588895,31,572576,2015-02-06-14,14
2015-02-06-14-31-37,2015-02-06-14-32-37,7,7041,11,4489,2015-02-06-14,14
2015-02-06-14-32-52,2015-02-06-14-33-52,5,2991,16,1493,2015-02-06-14,14
2015-02-06-14-33-55,2015-02-06-14-34-55,4,3306,4,1377,2015-02-06-14,14
2015-02-06-14-35-12,2015-02-06-14-36-12,1,250,1,250,2015-02-06-14,14
2015-02-06-14-36-15,2015-02-06-14-37-15,5,2184,10,1249,2015-02-06-14,14
2015-02-06-14-37-25,2015-02-06-14-38-25,3,5435,3,5022,2015-02-06-14,14
2015-02-06-14-38-35,2015-02-06-14-39-35,5,11814,5,4718,2015-02-06-14,14
2015-02-06-14-39-51,2015-02-06-14-40-51,6,5872,6,2916,2015-02-06-14,14
2015-02-06-14-41-00,2015-02-06-14-42-00,11,3729,13,2636,2015-02-06-14,14
2015-02-06-14-42-01,2015-02-06-14-43-01,4,9232,14,8333,2015-02-06-14,14
2015-02-06-14-43-25,2015-02-06-14-44-25,4,77739,11,55969,2015-02-06-14,14
2015-02-06-14-45-01,2015-02-06-14-46-01,5,151467,8,145683,2015-02-06-14,14
2015-02-06-14-46-09,2015-02-06-14-47-09,7,8605,7,6492,2015-02-06-14,14
2015-02-06-14-47-20,2015-02-06-14-48-20,7,1076,7,471,2015-02-06-14,14
2015-02-06-14-48-39,2015-02-06-14-49-39,2,343,2,333,2015-02-06-14,14
2015-02-06-14-50-00,2015-02-06-14-51-00,13,32966,19,15277,2015-02-06-14,14
2015-02-06-14-51-16,2015-02-06-14-52-16,11,7936,16,4620,2015-02-06-14,14
2015-02-06-14-52-56,2015-02-06-14-53-56,6,1471,6,522,2015-02-06-14,14
2015-02-06-14-54-32,2015-02-06-14-55-32,6,7146,7,3885,2015-02-06-14,14
2015-02-06-14-55-34,2015-02-06-14-56-34,4,3023,6,1564,2015-02-06-14,14
2015-02-06-14-56-54,2015-02-06-14-57-54,4,3892,4,2916,2015-02-06-14,14
2015-02-06-14-58-01,2015-02-06-14-59-01,2,2771,2,2251,2015-02-06-14,14
2015-02-06-14-59-06,2015-02-06-15-00-06,6,4525,6,3237,2015-02-06-14,14
2015-02-06-15-00-07,2015-02-06-15-01-07,13,67845,22,49323,2015-02-06-15,15
2015-02-06-15-01-22,2015-02-06-15-02-22,12,10614,13,4513,2015-02-06-15,15
2015-02-06-15-02-38,2015-02-06-15-03-38,4,4827,5,4370,2015-02-06-15,15
2015-02-06-15-03-40,2015-02-06-15-04-40,7,6355,7,2916,2015-02-06-15,15
2015-02-06-15-04-51,2015-02-06-15-05-51,5,210923,5,205883,2015-02-06-15,15
2015-02-06-15-05-55,2015-02-06-15-06-55,4,1460640,11,1458675,2015-02-06-15,15
2015-02-06-15-07-06,2015-02-06-15-08-06,8,40692,9,19691,2015-02-06-15,15
2015-02-06-15-08-11,2015-02-06-15-09-11,5,7558,5,3541,2015-02-06-15,15
2015-02-06-15-10-04,2015-02-06-15-11-04,8,15418,10,7151,2015-02-06-15,15
2015-02-06-15-11-32,2015-02-06-15-12-32,7,2619,7,2020,2015-02-06-15,15
2015-02-06-15-12-40,2015-02-06-15-13-40,6,10312,11,4074,2015-02-06-15,15
2015-02-06-15-13-42,2015-02-06-15-14-42,3,2742,3,2251,2015-02-06-15,15
2015-02-06-15-14-53,2015-02-06-15-15-53,7,6016088,289,6014343,2015-02-06-15,15
2015-02-06-15-16-14,2015-02-06-15-17-14,5,38700,13,27893,2015-02-06-15,15
2015-02-06-15-17-34,2015-02-06-15-18-34,2,2371,2,2352,2015-02-06-15,15
2015-02-06-15-18-40,2015-02-06-15-19-40,3,1695,3,739,2015-02-06-15,15
2015-02-06-15-19-41,2015-02-06-15-20-41,6,12544,9,6147,2015-02-06-15,15
2015-02-06-15-20-46,2015-02-06-15-21-46,3,3292,3,3104,2015-02-06-15,15
2015-02-06-15-22-37,2015-02-06-15-23-37,5,7097,5,2447,2015-02-06-15,15
2015-02-06-15-24-10,2015-02-06-15-25-10,5,9570,5,7993,2015-02-06-15,15
2015-02-06-15-25-11,2015-02-06-15-26-11,7,109989,8,101852,2015-02-06-15,15
2015-02-06-15-26-12,2015-02-06-15-27-12,5,31303,39,29303,2015-02-06-15,15
2015-02-06-15-27-24,2015-02-06-15-28-24,6,2743,6,1651,2015-02-06-15,15
2015-02-06-15-28-33,2015-02-06-15-29-33,2,1347,2,1201,2015-02-06-15,15
2015-02-06-15-29-43,2015-02-06-15-30-43,6,2674,6,1201,2015-02-06-15,15
2015-02-06-15-30-47,2015-02-06-15-31-47,6,14946,7,13062,2015-02-06-15,15
2015-02-06-15-32-00,2015-02-06-15-33-00,2,2341,2,2251,2015-02-06-15,15
2015-02-06-15-33-17,2015-02-06-15-34-17,3,2788,4,2352,2015-02-06-15,15
2015-02-06-15-34-57,2015-02-06-15-35-57,8,11577,8,7100,2015-02-06-15,15
2015-02-06-15-35-58,2015-02-06-15-36-58,2,124,3,75,2015-02-06-15,15
2015-02-06-15-37-27,2015-02-06-15-38-27,3,2593,3,2421,2015-02-06-15,15
2015-02-06-15-38-29,2015-02-06-15-39-29,4,197,5,76,2015-02-06-15,15
2015-02-06-15-39-34,2015-02-06-15-40-34,2,7267,4,5772,2015-02-06-15,15
2015-02-06-15-40-37,2015-02-06-15-41-37,3,4033,4,3701,2015-02-06-15,15
2015-02-06-15-42-17,2015-02-06-15-43-17,4,5166,4,4265,2015-02-06-15,15
2015-02-06-15-43-29,2015-02-06-15-44-29,3,1291,3,508,2015-02-06-15,15
2015-02-06-15-45-11,2015-02-06-15-46-11,5,19179,8,15580,2015-02-06-15,15
2015-02-06-15-46-34,2015-02-06-15-47-34,2,2534,4,2317,2015-02-06-15,15
2015-02-06-15-47-48,2015-02-06-15-48-48,5,17082,5,10649,2015-02-06-15,15
2015-02-06-15-50-14,2015-02-06-15-51-14,5,2709,7,1613,2015-02-06-15,15
2015-02-06-15-51-47,2015-02-06-15-52-47,4,2806,14,2352,2015-02-06-15,15
2015-02-06-15-53-04,2015-02-06-15-54-04,4,3721,4,2317,2015-02-06-15,15
2015-02-06-15-55-21,2015-02-06-15-56-21,9,160488,16,155454,2015-02-06-15,15
2015-02-06-15-56-43,2015-02-06-15-57-43,3,10049,3,4870,2015-02-06-15,15
2015-02-06-15-57-48,2015-02-06-15-58-48,4,8011,6,6995,2015-02-06-15,15
2015-02-06-15-58-56,2015-02-06-15-59-56,6,1947,8,608,2015-02-06-15,15
2015-02-06-16-00-03,2015-02-06-16-01-03,10,259231,10,225479,2015-02-06-16,16
2015-02-06-16-01-07,2015-02-06-16-02-07,8,12037,8,4178,2015-02-06-16,16
2015-02-06-16-02-15,2015-02-06-16-03-15,5,6340,7,2649,2015-02-06-16,16
2015-02-06-16-03-58,2015-02-06-16-04-58,6,61932,7,60641,2015-02-06-16,16
2015-02-06-16-05-01,2015-02-06-16-06-01,5,203436,14,202535,2015-02-06-16,16
2015-02-06-16-06-03,2015-02-06-16-07-03,3,3649,3,2058,2015-02-06-16,16
2015-02-06-16-07-05,2015-02-06-16-08-05,6,5067,6,3058,2015-02-06-16,16
2015-02-06-16-08-30,2015-02-06-16-09-30,6,2706,6,2421,2015-02-06-16,16
2015-02-06-16-10-18,2015-02-06-16-11-18,3,400,3,292,2015-02-06-16,16
2015-02-06-16-11-30,2015-02-06-16-12-30,7,149512,7,54983,2015-02-06-16,16
2015-02-06-16-12-45,2015-02-06-16-13-45,4,10943,5,8981,2015-02-06-16,16
2015-02-06-16-13-57,2015-02-06-16-14-57,5,3188,7,1852,2015-02-06-16,16
2015-02-06-16-15-16,2015-02-06-16-16-16,7,22328,10,19948,2015-02-06-16,16
2015-02-06-16-16-30,2015-02-06-16-17-30,7,8261,7,2652,2015-02-06-16,16
2015-02-06-16-17-41,2015-02-06-16-18-41,12,15709,12,3835,2015-02-06-16,16
2015-02-06-16-18-55,2015-02-06-16-19-55,2,3059,2,2652,2015-02-06-16,16
2015-02-06-16-20-00,2015-02-06-16-21-00,6,6957,9,3822,2015-02-06-16,16
2015-02-06-16-21-21,2015-02-06-16-22-21,6,14535,9,11389,2015-02-06-16,16
2015-02-06-16-22-33,2015-02-06-16-23-33,7,5786,7,2251,2015-02-06-16,16
2015-02-06-16-24-18,2015-02-06-16-25-18,1,239,1,239,2015-02-06-16,16
2015-02-06-16-26-03,2015-02-06-16-27-03,5,994,7,343,2015-02-06-16,16
2015-02-06-16-27-11,2015-02-06-16-28-11,6,6643,7,2604,2015-02-06-16,16
2015-02-06-16-28-39,2015-02-06-16-29-39,4,120372,4,118687,2015-02-06-16,16
2015-02-06-16-29-49,2015-02-06-16-30-49,11,3116080,103,3046516,2015-02-06-16,16
2015-02-06-16-30-51,2015-02-06-16-31-51,4,3430,4,2251,2015-02-06-16,16
2015-02-06-16-33-10,2015-02-06-16-34-10,6,1634,7,629,2015-02-06-16,16
2015-02-06-16-34-18,2015-02-06-16-35-18,4,11142,4,3762,2015-02-06-16,16
2015-02-06-16-35-31,2015-02-06-16-36-31,3,1326,3,629,2015-02-06-16,16
2015-02-06-16-36-38,2015-02-06-16-37-38,5,1142,5,629,2015-02-06-16,16
2015-02-06-16-37-41,2015-02-06-16-38-41,5,3999,8,2114,2015-02-06-16,16
2015-02-06-16-38-44,2015-02-06-16-39-44,3,10944,4,5934,2015-02-06-16,16
2015-02-06-16-40-02,2015-02-06-16-41-02,6,5083,6,2916,2015-02-06-16,16
2015-02-06-16-41-36,2015-02-06-16-42-36,7,8062,7,2562,2015-02-06-16,16
2015-02-06-16-42-37,2015-02-06-16-43-37,5,13453,5,11861,2015-02-06-16,16
2015-02-06-16-43-39,2015-02-06-16-44-39,7,20023,8,13347,2015-02-06-16,16
2015-02-06-16-44-44,2015-02-06-16-45-44,4,1418,4,629,2015-02-06-16,16
2015-02-06-16-46-16,2015-02-06-16-47-16,6,18514,8,10393,2015-02-06-16,16
2015-02-06-16-47-46,2015-02-06-16-48-46,2,2158,2,2007,2015-02-06-16,16
2015-02-06-16-48-52,2015-02-06-16-49-52,5,2449,7,1511,2015-02-06-16,16
2015-02-06-16-49-58,2015-02-06-16-50-58,1,629,1,629,2015-02-06-16,16
2015-02-06-16-52-08,2015-02-06-16-53-08,2,9,2,9,2015-02-06-16,16
2015-02-06-16-53-18,2015-02-06-16-54-18,10,5470,10,2987,2015-02-06-16,16
2015-02-06-16-54-30,2015-02-06-16-55-30,4,3882,4,2406,2015-02-06-16,16
2015-02-06-16-56-02,2015-02-06-16-57-02,9,4205,9,2916,2015-02-06-16,16
2015-02-06-16-57-05,2015-02-06-16-58-05,4,581,4,311,2015-02-06-16,16
2015-02-06-16-58-20,2015-02-06-16-59-20,2,1326,2,1015,2015-02-06-16,16
2015-02-06-16-59-37,2015-02-06-17-00-37,7,64885,11,23317,2015-02-06-16,16
2015-02-06-17-00-39,2015-02-06-17-01-39,5,22409,6,18886,2015-02-06-17,17
2015-02-06-17-01-51,2015-02-06-17-02-51,4,6101,4,4870,2015-02-06-17,17
2015-02-06-17-02-55,2015-02-06-17-03-55,10,5827,12,1559,2015-02-06-17,17
2015-02-06-17-04-03,2015-02-06-17-05-03,10,3138,11,1015,2015-02-06-17,17
2015-02-06-17-05-05,2015-02-06-17-06-05,4,4354,4,2453,2015-02-06-17,17
2015-02-06-17-06-06,2015-02-06-17-07-06,5,15540,5,11494,2015-02-06-17,17
2015-02-06-17-07-27,2015-02-06-17-08-27,4,1016,4,629,2015-02-06-17,17
2015-02-06-17-08-35,2015-02-06-17-09-35,3,1820,3,1191,2015-02-06-17,17
2015-02-06-17-10-00,2015-02-06-17-11-00,4,1911,4,1015,2015-02-06-17,17
2015-02-06-17-11-01,2015-02-06-17-12-01,4,7699,5,4055,2015-02-06-17,17
2015-02-06-17-13-02,2015-02-06-17-14-02,5,1744,7,564,2015-02-06-17,17
2015-02-06-17-14-35,2015-02-06-17-15-35,6,2393765,40,2362311,2015-02-06-17,17
2015-02-06-17-15-51,2015-02-06-17-16-51,1,1804,3,1804,2015-02-06-17,17
2015-02-06-17-16-58,2015-02-06-17-17-58,5,5196,6,4371,2015-02-06-17,17
2015-02-06-17-18-00,2015-02-06-17-19-00,6,3645,6,2916,2015-02-06-17,17
2015-02-06-17-19-20,2015-02-06-17-20-20,4,1404,4,1015,2015-02-06-17,17
2015-02-06-17-20-32,2015-02-06-17-21-32,7,2450,9,678,2015-02-06-17,17
2015-02-06-17-21-38,2015-02-06-17-22-38,5,3943,6,2421,2015-02-06-17,17
2015-02-06-17-22-49,2015-02-06-17-23-49,3,1033,3,1015,2015-02-06-17,17
2015-02-06-17-23-53,2015-02-06-17-24-53,4,8084,4,4718,2015-02-06-17,17
2015-02-06-17-24-55,2015-02-06-17-25-55,6,4834,6,3675,2015-02-06-17,17
2015-02-06-17-26-07,2015-02-06-17-27-07,7,11743,8,6058,2015-02-06-17,17
2015-02-06-17-27-08,2015-02-06-17-28-08,5,3483,6,1026,2015-02-06-17,17
2015-02-06-17-28-18,2015-02-06-17-29-18,5,3082,6,2251,2015-02-06-17,17
2015-02-06-17-29-41,2015-02-06-17-30-41,6,3941,6,1606,2015-02-06-17,17
2015-02-06-17-31-07,2015-02-06-17-32-07,2,2981,2,2352,2015-02-06-17,17
2015-02-06-17-32-33,2015-02-06-17-33-33,6,791,6,366,2015-02-06-17,17
2015-02-06-17-33-34,2015-02-06-17-34-34,2,833,3,618,2015-02-06-17,17
2015-02-06-17-35-01,2015-02-06-17-36-01,4,897,5,333,2015-02-06-17,17
2015-02-06-17-36-34,2015-02-06-17-37-34,7,3188,9,1365,2015-02-06-17,17
2015-02-06-17-37-42,2015-02-06-17-38-42,7,21282,25,10397,2015-02-06-17,17
2015-02-06-17-38-51,2015-02-06-17-39-51,5,2614,5,1240,2015-02-06-17,17
2015-02-06-17-40-02,2015-02-06-17-41-02,6,22738,7,14908,2015-02-06-17,17
2015-02-06-17-41-05,2015-02-06-17-42-05,5,3631,5,1129,2015-02-06-17,17
2015-02-06-17-42-28,2015-02-06-17-43-28,2,3035,2,2251,2015-02-06-17,17
2015-02-06-17-44-06,2015-02-06-17-45-06,3,9096,3,8981,2015-02-06-17,17
2015-02-06-17-45-17,2015-02-06-17-46-17,8,4298,8,1358,2015-02-06-17,17
2015-02-06-17-46-19,2015-02-06-17-47-19,45,24142,45,2352,2015-02-06-17,17
2015-02-06-17-47-20,2015-02-06-17-48-20,58,68826,58,43050,2015-02-06-17,17
2015-02-06-17-48-21,2015-02-06-17-49-21,65,33931,65,1484,2015-02-06-17,17
2015-02-06-17-49-22,2015-02-06-17-50-22,64,28974,64,1611,2015-02-06-17,17
2015-02-06-17-50-23,2015-02-06-17-51-23,66,29617,66,1401,2015-02-06-17,17
2015-02-06-17-51-24,2015-02-06-17-52-24,61,23701,61,1553,2015-02-06-17,17
2015-02-06-17-52-34,2015-02-06-17-53-34,10,6599,17,2421,2015-02-06-17,17
2015-02-06-17-53-48,2015-02-06-17-54-48,5,1693,5,864,2015-02-06-17,17
2015-02-06-17-55-05,2015-02-06-17-56-05,8,8728,8,3621,2015-02-06-17,17
2015-02-06-17-56-41,2015-02-06-17-57-41,2,1626,2,1625,2015-02-06-17,17
2015-02-06-17-58-33,2015-02-06-17-59-33,3,200,3,100,2015-02-06-17,17
2015-02-06-17-59-42,2015-02-06-18-00-42,7,179286,43,155454,2015-02-06-17,17
2015-02-06-18-00-47,2015-02-06-18-01-47,10,9969,10,4513,2015-02-06-18,18
2015-02-06-18-01-50,2015-02-06-18-02-50,5,1218,6,629,2015-02-06-18,18
2015-02-06-18-02-51,2015-02-06-18-03-51,4,5739,4,2352,2015-02-06-18,18
2015-02-06-18-04-00,2015-02-06-18-05-00,2,370,2,357,2015-02-06-18,18
2015-02-06-18-05-30,2015-02-06-18-06-30,3,20185,9,18359,2015-02-06-18,18
2015-02-06-18-06-42,2015-02-06-18-07-42,7,17815,40,13827,2015-02-06-18,18
2015-02-06-18-07-46,2015-02-06-18-08-46,5,929,5,412,2015-02-06-18,18
2015-02-06-18-08-57,2015-02-06-18-09-57,7,4825,7,1449,2015-02-06-18,18
2015-02-06-18-10-04,2015-02-06-18-11-04,4,7400,4,2916,2015-02-06-18,18
2015-02-06-18-11-19,2015-02-06-18-12-19,5,6625,5,2341,2015-02-06-18,18
2015-02-06-18-12-34,2015-02-06-18-13-34,7,1094,7,629,2015-02-06-18,18
2015-02-06-18-14-41,2015-02-06-18-15-41,2,8242,5,4870,2015-02-06-18,18
2015-02-06-18-16-05,2015-02-06-18-17-05,3,18706,7,16253,2015-02-06-18,18
2015-02-06-18-17-16,2015-02-06-18-18-16,4,3165,4,1253,2015-02-06-18,18
2015-02-06-18-18-18,2015-02-06-18-19-18,4,1657,4,738,2015-02-06-18,18
2015-02-06-18-19-21,2015-02-06-18-20-21,2,3413,2,2562,2015-02-06-18,18
2015-02-06-18-20-33,2015-02-06-18-21-33,6,76555,7,71717,2015-02-06-18,18
2015-02-06-18-23-19,2015-02-06-18-24-19,4,2809,4,1084,2015-02-06-18,18
2015-02-06-18-24-27,2015-02-06-18-25-27,8,7915,8,2772,2015-02-06-18,18
2015-02-06-18-25-39,2015-02-06-18-26-39,6,19356,7,19198,2015-02-06-18,18
2015-02-06-18-27-03,2015-02-06-18-28-03,11,6559,11,2060,2015-02-06-18,18
2015-02-06-18-28-27,2015-02-06-18-29-27,8,6877,18,4246,2015-02-06-18,18
2015-02-06-18-30-14,2015-02-06-18-31-14,8,739802,20,734618,2015-02-06-18,18
2015-02-06-18-31-16,2015-02-06-18-32-16,5,3966,5,2317,2015-02-06-18,18
2015-02-06-18-32-44,2015-02-06-18-33-44,7,18931,9,8944,2015-02-06-18,18
2015-02-06-18-34-25,2015-02-06-18-35-25,4,970,4,462,2015-02-06-18,18
2015-02-06-18-36-07,2015-02-06-18-37-07,5,9940,8,6659,2015-02-06-18,18
2015-02-06-18-37-14,2015-02-06-18-38-14,3,6332,4,5319,2015-02-06-18,18
2015-02-06-18-39-19,2015-02-06-18-40-19,4,112207,6,109528,2015-02-06-18,18
2015-02-06-18-40-20,2015-02-06-18-41-20,4,6599,6,4178,2015-02-06-18,18
2015-02-06-18-41-31,2015-02-06-18-42-31,5,4192,5,3241,2015-02-06-18,18
2015-02-06-18-42-56,2015-02-06-18-43-56,4,3005,16,1669,2015-02-06-18,18
2015-02-06-18-44-14,2015-02-06-18-45-14,3,16777,4,12968,2015-02-06-18,18
2015-02-06-18-45-21,2015-02-06-18-46-21,3,2491,3,1769,2015-02-06-18,18
2015-02-06-18-46-56,2015-02-06-18-47-56,6,24266,9,14731,2015-02-06-18,18
2015-02-06-18-48-22,2015-02-06-18-49-22,4,5382,9,3147,2015-02-06-18,18
2015-02-06-18-50-00,2015-02-06-18-51-00,8,5321,9,2251,2015-02-06-18,18
2015-02-06-18-51-27,2015-02-06-18-52-27,3,981,3,580,2015-02-06-18,18
2015-02-06-18-52-38,2015-02-06-18-53-38,6,15351,8,7043,2015-02-06-18,18
2015-02-06-18-53-43,2015-02-06-18-54-43,6,5575,8,2421,2015-02-06-18,18
2015-02-06-18-54-54,2015-02-06-18-55-54,7,5128,8,2106,2015-02-06-18,18
2015-02-06-18-56-00,2015-02-06-18-57-00,4,2481,5,1130,2015-02-06-18,18
2015-02-06-18-57-05,2015-02-06-18-58-05,4,3780,4,2251,2015-02-06-18,18
2015-02-06-18-58-11,2015-02-06-18-59-11,4,960,4,647,2015-02-06-18,18
2015-02-06-18-59-56,2015-02-06-19-00-56,8,229853,17,111594,2015-02-06-18,18
2015-02-06-19-01-21,2015-02-06-19-02-21,8,61690,13,42859,2015-02-06-19,19
2015-02-06-19-02-38,2015-02-06-19-03-38,2,8992,2,8981,2015-02-06-19,19
2015-02-06-19-03-40,2015-02-06-19-04-40,3,7694,3,4667,2015-02-06-19,19
2015-02-06-19-04-49,2015-02-06-19-05-49,5,23596,7,18359,2015-02-06-19,19
2015-02-06-19-06-10,2015-02-06-19-07-10,2,20446,2,19666,2015-02-06-19,19
2015-02-06-19-07-37,2015-02-06-19-08-37,1,53,1,53,2015-02-06-19,19
2015-02-06-19-08-39,2015-02-06-19-09-39,5,41883,7,37991,2015-02-06-19,19
2015-02-06-19-09-41,2015-02-06-19-10-41,3,2937,3,2272,2015-02-06-19,19
2015-02-06-19-11-00,2015-02-06-19-12-00,5,5598,5,4718,2015-02-06-19,19
2015-02-06-19-12-23,2015-02-06-19-13-23,3,20362,3,20212,2015-02-06-19,19
2015-02-06-19-13-38,2015-02-06-19-14-38,3,4543,5,2584,2015-02-06-19,19
2015-02-06-19-15-04,2015-02-06-19-16-04,8,50791,11,36989,2015-02-06-19,19
2015-02-06-19-16-12,2015-02-06-19-17-12,4,1691,4,629,2015-02-06-19,19
2015-02-06-19-17-20,2015-02-06-19-18-20,6,9105,23,4276,2015-02-06-19,19
2015-02-06-19-18-46,2015-02-06-19-19-46,2,1077,2,540,2015-02-06-19,19
2015-02-06-19-19-48,2015-02-06-19-20-48,5,16617,17,7856,2015-02-06-19,19
2015-02-06-19-21-09,2015-02-06-19-22-09,8,6505,9,3308,2015-02-06-19,19
2015-02-06-19-22-10,2015-02-06-19-23-10,3,927,4,629,2015-02-06-19,19
2015-02-06-19-24-16,2015-02-06-19-25-16,13,106302,16,97955,2015-02-06-19,19
2015-02-06-19-25-27,2015-02-06-19-26-27,7,13277,26,6391,2015-02-06-19,19
2015-02-06-19-26-34,2015-02-06-19-27-34,5,1433,6,629,2015-02-06-19,19
2015-02-06-19-27-41,2015-02-06-19-28-41,3,10922,3,7567,2015-02-06-19,19
2015-02-06-19-29-09,2015-02-06-19-30-09,3,3279,3,2352,2015-02-06-19,19
2015-02-06-19-30-10,2015-02-06-19-31-10,8,5998,8,2659,2015-02-06-19,19
